"CustomerID","Churn_Reason.y","CLTV","Churn_Prob.y","Predicted_Churn.y","Predicted_HighRiskCustomer","Predicted_LowRiskCustomer","Potential_Revenue_Loss","Revenue_Saved_60pct","ROI_60pct"
"0488-GSLFR","Product dissatisfaction",3365,0.994520635965361,"Yes",1,0,3365,2019,-95.962
"0489-WMEMG","",5237,0.0143151776499592,"No",0,1,0,0,-100
"0491-KAPQG","",2071,5.96967555343728e-05,"No",0,1,0,0,-100
"0495-RVCBF","Don't know",2066,0.976867303105179,"Yes",1,0,2066,1239.6,-97.5208
"0495-ZBNGW","Competitor offered more data",4324,0.999328941912328,"Yes",1,0,4324,2594.4,-94.8112
"0496-AHOOK","",4310,0.0325877089741375,"No",0,1,0,0,-100
"0504-HHAPI","Don't know",2420,0.996566164158145,"Yes",1,0,2420,1452,-97.096
"0505-SPOOW","",4500,1.34466478350375e-07,"No",0,1,0,0,-100
"0506-LVNGN","Competitor offered higher download speeds",4028,0.999845831562517,"Yes",1,0,4028,2416.8,-95.1664
"0506-YLVKJ","",3136,1.24897432929073e-07,"No",0,1,0,0,-100
"0508-OOLTO","",3916,0.0286743962012178,"No",0,1,0,0,-100
"0508-SQWPL","",5506,2.94488288633812e-08,"No",0,1,0,0,-100
"0511-JTEOY","Competitor made better offer",5824,0.999237687782837,"Yes",1,0,5824,3494.4,-93.0112
"0512-FLFDW","",6442,1.9512587216173e-05,"No",0,1,0,0,-100
"0513-RBGPE","",5229,0.00638641020062697,"No",0,1,0,0,-100
"0515-YPMCW","Lack of self-service on Website",3525,0.997831754203775,"Yes",1,0,3525,2115,-95.77
"0516-OOHAR","",3411,0.000130979879515751,"No",0,1,0,0,-100
"0516-QREYC","",3740,0.0780064465460967,"No",0,1,0,0,-100
"0516-UXRMT","",5801,0.1263581854335,"No",0,1,0,0,-100
"0516-VRYBW","Attitude of support person",4931,0.834166980423013,"Yes",1,0,4931,2958.6,-94.0828
"0516-WJVXC","Network reliability",5476,0.948833900750216,"Yes",1,0,5476,3285.6,-93.4288
"0519-DRGTI","",2522,9.12586097678856e-05,"No",0,1,0,0,-100
"0519-XUZJU","Service dissatisfaction",3963,0.996531427521335,"Yes",1,0,3963,2377.8,-95.2444
"0520-FDVVT","Price too high",2473,0.709311707384254,"Yes",1,0,2473,1483.8,-97.0324
"0523-VNGTF","",5185,0.118782406627464,"No",0,1,0,0,-100
"0524-IAVZO","Don't know",3698,0.999286188993943,"Yes",1,0,3698,2218.8,-95.5624
"0526-SXDJP","",6091,8.47540837620276e-07,"No",0,1,0,0,-100
"0529-ONKER","Competitor offered higher download speeds",2099,0.999566738655921,"Yes",1,0,2099,1259.4,-97.4812
"0530-IJVDB","",5414,0.00267913083780305,"No",0,1,0,0,-100
"0531-XBKMM","",5058,1.01165485366994e-05,"No",0,1,0,0,-100
"0531-ZZJWQ","",4958,0.00315048091522145,"No",0,1,0,0,-100
"0533-BNWKF","Lack of affordable download/upload speed",5502,0.999779449522418,"Yes",1,0,5502,3301.2,-93.3976
"0533-UCAAU","",5462,6.41427207103471e-05,"No",0,1,0,0,-100
"0536-ACXIP","",6452,0.00187377430358307,"No",0,1,0,0,-100
"0536-BGFMZ","",5145,9.45750003466833e-05,"No",0,1,0,0,-100
"0536-ESJEP","",4544,0.000517332621534645,"No",0,1,0,0,-100
"0537-QYZZN","",3412,5.91033952781829e-05,"No",0,1,0,0,-100
"0541-FITGH","",5766,0.000324529480306486,"No",0,1,0,0,-100
"0547-HURJB","",4001,0.00367271790242431,"No",0,1,0,0,-100
"0549-CYCQN","",4673,0.007042883990765,"No",0,1,0,0,-100
"0550-DCXLH","",4645,0.942911453108323,"Yes",1,0,4645,2787,-94.426
"0556-FJEGU","",4474,0.000661558244900828,"No",0,1,0,0,-100
"0557-ASKVU","",4948,2.72651875268021e-05,"No",0,1,0,0,-100
"0559-CKHUS","",5758,0.0197601405101528,"No",0,1,0,0,-100
"0562-FGDCR","",4703,5.46178218645685e-08,"No",0,1,0,0,-100
"0562-HKHML","",5574,0.000162341858570948,"No",0,1,0,0,-100
"0562-KBDVM","",4442,3.03003565324679e-07,"No",0,1,0,0,-100
"0564-JJHGS","Limited range of services",5007,0.999601294062787,"Yes",1,0,5007,3004.2,-93.9916
"0564-MUUQK","",3186,0.0804619743525693,"No",0,1,0,0,-100
"0565-IYCGT","Attitude of support person",6230,0.967016554567085,"Yes",1,0,6230,3738,-92.524
"0565-JUPYD","",4908,7.31025936324401e-05,"No",0,1,0,0,-100
"0567-GGCAC","",2845,0.223584923380844,"No",0,1,0,0,-100
"0567-XRHCU","",4479,0.00169192872358612,"No",0,1,0,0,-100
"0568-ONFPC","Moved",2102,0.818046233649415,"Yes",1,0,2102,1261.2,-97.4776
"0570-BFQHT","",3581,2.38904874145931e-05,"No",0,1,0,0,-100
"0572-ZJKLT","",4736,0.000509371732510691,"No",0,1,0,0,-100
"0575-CUQOV","",6150,8.51451128503326e-06,"No",0,1,0,0,-100
"0576-WNXXC","Service dissatisfaction",2999,0.902953653818672,"Yes",1,0,2999,1799.4,-96.4012
"0577-WHMEV","",4839,0.195250171504671,"No",0,1,0,0,-100
"0578-SKVMF","Lack of self-service on Website",3804,0.990995055037982,"Yes",1,0,3804,2282.4,-95.4352
"0580-PIQHM","",3275,0.000258162474019519,"No",0,1,0,0,-100
"0581-BXBUB","",4503,0.00555857152545673,"No",0,1,0,0,-100
"0581-MDMPW","",5557,0.000299916882535548,"No",0,1,0,0,-100
"0582-AVCLN","",5919,6.36012909996152e-05,"No",0,1,0,0,-100
"0584-BJQGZ","",4855,0.00889302280643323,"No",0,1,0,0,-100
"0585-EGDDA","",2478,3.30102542562343e-05,"No",0,1,0,0,-100
"0587-DMGBH","Competitor offered higher download speeds",2269,0.94228969413352,"Yes",1,0,2269,1361.4,-97.2772
"0594-UFTUL","",2928,9.16533310065754e-07,"No",0,1,0,0,-100
"0595-ITUDF","",5371,2.63435621003088e-05,"No",0,1,0,0,-100
"0596-BQCEQ","Product dissatisfaction",4120,0.998563718821165,"Yes",1,0,4120,2472,-95.056
"0599-XNYDO","",5456,4.04830543162849e-05,"No",0,1,0,0,-100
"0601-WZHJF","Attitude of service provider",5360,0.852312759226828,"Yes",1,0,5360,3216,-93.568
"0602-DDUML","",4487,3.1432833440996e-06,"No",0,1,0,0,-100
"0603-OLQDC","",5796,1.04948868878412e-05,"No",0,1,0,0,-100
"0603-TPMIB","",4746,4.35141204439964e-08,"No",0,1,0,0,-100
"0604-THJFP","",5446,0.000105161725888911,"No",0,1,0,0,-100
"0607-DAAHE","Long distance charges",6265,0.00327736158726385,"No",0,1,0,0,-100
"0607-MVMGC","",2595,0.00390689798361004,"No",0,1,0,0,-100
"0608-JDVEC","",5914,0.000146705321495209,"No",0,1,0,0,-100
"0611-DFXKO","Service dissatisfaction",4594,0.976985316363279,"Yes",1,0,4594,2756.4,-94.4872
"0612-RTZZA","Price too high",4628,0.995906786042455,"Yes",1,0,4628,2776.8,-94.4464
"0613-WUXUM","",5261,1.90348290704997e-06,"No",0,1,0,0,-100
"0616-ATFGB","Competitor had better devices",2119,0.998887097709726,"Yes",1,0,2119,1271.4,-97.4572
"0617-AQNWT","Competitor made better offer",6347,0.00550043407548611,"No",0,1,0,0,-100
"0617-FHSGK","Extra data charges",5283,0.989153553746455,"Yes",1,0,5283,3169.8,-93.6604
"0618-XWMSS","Long distance charges",5392,0.997873895284299,"Yes",1,0,5392,3235.2,-93.5296
"0619-OLYUR","",6437,0.312020703773423,"No",0,1,0,0,-100
"0620-DLSLK","",2054,0.116336445086004,"No",0,1,0,0,-100
"0620-XEFWH","",5279,0.00862367541937554,"No",0,1,0,0,-100
"0621-CXBKL","",4116,3.7148812520085e-05,"No",0,1,0,0,-100
"0621-HJWXJ","",4980,0.000249060315117527,"No",0,1,0,0,-100
"0621-JFHOL","",3180,0.0161791113636117,"No",0,1,0,0,-100
"0621-TSSMU","",4838,0.000600747023243494,"No",0,1,0,0,-100
"0621-TWIEM","Attitude of support person",4097,0.802873079626706,"Yes",1,0,4097,2458.2,-95.0836
"0623-EJQEG","",5774,0.032786408553926,"No",0,1,0,0,-100
"0623-GDISB","",5838,1.66113047148407e-05,"No",0,1,0,0,-100
"0623-IIHUG","Don't know",4778,0.999756225035961,"Yes",1,0,4778,2866.8,-94.2664
"0625-AFOHS","",2784,0.000551317159451852,"No",0,1,0,0,-100
"0626-QXNGV","",5613,0.000614911717028422,"No",0,1,0,0,-100
"0628-CNQRM","Don't know",3378,0.48178924572374,"No",0,1,0,0,-100
"0634-SZPQA","Competitor offered higher download speeds",4650,0.839536745924169,"Yes",1,0,4650,2790,-94.42
"0635-WKOLD","",5507,1.33206343592584e-05,"No",0,1,0,0,-100
"0637-KVDLV","Don't know",5944,0.98773508584207,"Yes",1,0,5944,3566.4,-92.8672
"0637-UBJRP","Competitor offered higher download speeds",4745,0.766072379909582,"Yes",1,0,4745,2847,-94.306
"0637-YLETY","Attitude of service provider",5915,0.999389224115314,"Yes",1,0,5915,3549,-92.902
"0639-TSIQW","Competitor offered more data",5620,0.115648907420206,"No",0,1,0,0,-100
"0640-YJTPY","",4974,0.000379666318638839,"No",0,1,0,0,-100
"0641-EVBOJ","",5755,0.0134355588741617,"No",0,1,0,0,-100
"0643-OKLRP","Network reliability",5915,0.996025543541087,"Yes",1,0,5915,3549,-92.902
"0644-OQMDK","",4510,0.000165853621393724,"No",0,1,0,0,-100
"0650-BWOZN","",5313,0.0208553597800745,"No",0,1,0,0,-100
"0654-HMSHN","Attitude of support person",3796,0.787641417972057,"Yes",1,0,3796,2277.6,-95.4448
"0654-PQKDW","",4133,5.4026850712259e-07,"No",0,1,0,0,-100
"0655-RBDUG","Competitor offered more data",2561,0.998577195741261,"Yes",1,0,2561,1536.6,-96.9268
"0655-YDGFJ","",4825,0.00397815421771355,"No",0,1,0,0,-100
"0657-DOGUM","",4077,0.042929624885528,"No",0,1,0,0,-100
"0661-KBKPA","",5052,0.0466477231311176,"No",0,1,0,0,-100
"0661-KQHNK","",5518,0.000133102395141001,"No",0,1,0,0,-100
"0661-WCQNQ","",3733,9.47351577649718e-06,"No",0,1,0,0,-100
"0661-XEYAN","Competitor offered more data",3884,0.999871160727944,"Yes",1,0,3884,2330.4,-95.3392
"0665-XHDJU","",6022,0.000540624159169418,"No",0,1,0,0,-100
"0666-UXTJO","",5393,0.0271483851207349,"No",0,1,0,0,-100
"0667-NSRGI","",2478,0.0532801729217245,"No",0,1,0,0,-100
"0668-OGMHD","",3766,0.495705361196957,"No",0,1,0,0,-100
"0670-ANMUU","",5319,1.11029010719682e-05,"No",0,1,0,0,-100
"0670-KDOMA","",5854,0.0552556597023765,"No",0,1,0,0,-100
"0673-IGUQO","",4845,6.65241236318882e-05,"No",0,1,0,0,-100
"0674-DGMAQ","",5804,0.814811429204212,"Yes",1,0,5804,3482.4,-93.0352
"0674-EYYZV","",5882,0.869280997224149,"Yes",1,0,5882,3529.2,-92.9416
"0674-GCDXG","",5816,4.95333112469111e-06,"No",0,1,0,0,-100
"0675-NCDYU","",6491,0.0193370125669785,"No",0,1,0,0,-100
"0678-RLHVP","",5731,0.0377049217402048,"No",0,1,0,0,-100
"0679-IDSTG","Price too high",4568,0.999424549383471,"Yes",1,0,4568,2740.8,-94.5184
"0679-TDGAK","",5141,2.80437735633367e-07,"No",0,1,0,0,-100
"0680-DFNNY","Competitor offered more data",2055,0.999856831792468,"Yes",1,0,2055,1233,-97.534
"0682-USIXD","",2937,9.75217171680563e-06,"No",0,1,0,0,-100
"0684-AOSIH","Network reliability",4489,0.990779692117661,"Yes",1,0,4489,2693.4,-94.6132
"0685-MLYYM","Long distance charges",4407,0.99746731379826,"Yes",1,0,4407,2644.2,-94.7116
"0687-ZVTHB","Competitor offered more data",4415,0.0380574190950631,"No",0,1,0,0,-100
"0689-DSXGL","",5494,4.17979762902709e-07,"No",0,1,0,0,-100
"0689-NKYLF","Lack of self-service on Website",4028,0.988610234814777,"Yes",1,0,4028,2416.8,-95.1664
"0690-SRQID","",4925,0.0514523107698052,"No",0,1,0,0,-100
"0691-IFBQW","Competitor made better offer",2403,0.980312241578134,"Yes",1,0,2403,1441.8,-97.1164
"0691-JVSYA","Network reliability",4328,0.967547353492222,"Yes",1,0,4328,2596.8,-94.8064
"0691-NIKRI","",3784,1.01187828038647e-05,"No",0,1,0,0,-100
"0696-UKTOX","",2496,0.0325863017079205,"No",0,1,0,0,-100
"0697-ZMSWS","Limited range of services",2330,0.997123829852613,"Yes",1,0,2330,1398,-97.204
"0699-NDKJM","",4115,8.16259907839563e-05,"No",0,1,0,0,-100
"0701-RFGFI","",6136,0.00010268663759056,"No",0,1,0,0,-100
"0701-TJSEF","",4366,0.000104620221366813,"No",0,1,0,0,-100
"0702-PGIBZ","Competitor made better offer",2777,0.996652451970211,"Yes",1,0,2777,1666.2,-96.6676
"0704-VCUMB","",5974,1.68558324482709e-05,"No",0,1,0,0,-100
"0707-HOVVN","",6024,0.000825562103222914,"No",0,1,0,0,-100
"0708-LGSMF","",2731,0.000226223067042461,"No",0,1,0,0,-100
"0708-SJDIS","",5567,0.00159412434449907,"No",0,1,0,0,-100
"0709-TVGUR","Competitor had better devices",3145,0.945215961645237,"Yes",1,0,3145,1887,-96.226
"0716-BQNDX","",4276,0.0295699604239174,"No",0,1,0,0,-100
"0719-SYFRB","Competitor offered higher download speeds",5670,0.552597720918342,"Yes",1,0,5670,3402,-93.196
"0722-SVSFK","",5041,0.0645069932057809,"No",0,1,0,0,-100
"0722-TROQR","Lack of affordable download/upload speed",2122,0.981245885106663,"Yes",1,0,2122,1273.2,-97.4536
"0723-DRCLG","Competitor made better offer",2394,0.996320628253274,"Yes",1,0,2394,1436.4,-97.1272
"0723-FDLAY","",2292,0.000837974304648117,"No",0,1,0,0,-100
"0723-VSOBE","",5715,9.47807840629026e-05,"No",0,1,0,0,-100
"0725-CXOTM","",4844,0.0217520932330328,"No",0,1,0,0,-100
"0727-BMPLR","Competitor offered higher download speeds",5679,0.992376790844452,"Yes",1,0,5679,3407.4,-93.1852
"0727-BNRLG","",5709,2.51891199630838e-07,"No",0,1,0,0,-100
"0727-IWKVK","Extra data charges",4748,0.999300784272811,"Yes",1,0,4748,2848.8,-94.3024
"0730-BGQGF","",6291,0.000606806038142354,"No",0,1,0,0,-100
"0730-KOAVE","",4219,0.410471591590808,"No",0,1,0,0,-100
"0731-EBJQB","",5482,1.19108696783482e-06,"No",0,1,0,0,-100
"0732-OCQOC","",5674,7.34268015539427e-06,"No",0,1,0,0,-100
"0733-VUNUW","Competitor had better devices",4126,0.994933912017625,"Yes",1,0,4126,2475.6,-95.0488
"0734-OXWBT","",2584,0.00094829312575423,"No",0,1,0,0,-100
"0739-UUAJR","",4954,4.01834550356603e-07,"No",0,1,0,0,-100
"0742-LAFQK","",5152,0.000170376541572141,"No",0,1,0,0,-100
"0742-MOABM","Don't know",3394,0.99255971656058,"Yes",1,0,3394,2036.4,-95.9272
"0742-NXBGR","Competitor had better devices",4278,0.673244581159375,"Yes",1,0,4278,2566.8,-94.8664
"0743-HNPFG","",5628,0.000347702870150018,"No",0,1,0,0,-100
"0743-HRVFF","",4132,6.13942780132346e-05,"No",0,1,0,0,-100
"0744-BIKKF","",4621,0.00107141982939071,"No",0,1,0,0,-100
"0744-GKNGE","",4915,0.0166625274548588,"No",0,1,0,0,-100
"0746-JTRFU","Product dissatisfaction",4810,0.969269546686155,"Yes",1,0,4810,2886,-94.228
"0748-RDGGM","Long distance charges",6136,0.877124096089908,"Yes",1,0,6136,3681.6,-92.6368
"0749-IRGQE","",4118,0.00384411938505428,"No",0,1,0,0,-100
"0750-EBAIU","",4770,1.02824102058077e-05,"No",0,1,0,0,-100
"0750-EKNGL","",4476,0.000580023761928059,"No",0,1,0,0,-100
"0754-EEBDC","",2347,0.00994729311821284,"No",0,1,0,0,-100
"0754-UKWQP","Service dissatisfaction",3790,0.546462654811829,"Yes",1,0,3790,2274,-95.452
"0756-MPZRL","",3007,1.42299697965382e-07,"No",0,1,0,0,-100
"0757-WCUUZ","",4232,0.00102812984808522,"No",0,1,0,0,-100
"0761-AETCS","Attitude of support person",3236,0.993833859231354,"Yes",1,0,3236,1941.6,-96.1168
"0769-MURVM","",6187,1.95982334170871e-05,"No",0,1,0,0,-100
"0771-CHWSK","",4838,0.00789612612776152,"No",0,1,0,0,-100
"0771-WLCLA","",2683,0.107877461971734,"No",0,1,0,0,-100
"0772-GYEQQ","Competitor offered more data",5202,0.999300084653264,"Yes",1,0,5202,3121.2,-93.7576
"0774-IFUVM","",5942,0.000584690503748559,"No",0,1,0,0,-100
"0774-RMNUW","",6420,0.000109450471106735,"No",0,1,0,0,-100
"0778-NELLA","Competitor offered higher download speeds",5352,0.997926116375001,"Yes",1,0,5352,3211.2,-93.5776
"0780-XNZFN","",4193,3.53347636291495e-06,"No",0,1,0,0,-100
"0781-LKXBR","Price too high",4038,0.987792413295126,"Yes",1,0,4038,2422.8,-95.1544
"0784-GTUUK","",4811,0.00320060584521705,"No",0,1,0,0,-100
"0784-ZQJZX","",5730,0.000306436177188903,"No",0,1,0,0,-100
"0786-IVLAW","",4722,7.25060075682797e-07,"No",0,1,0,0,-100
"0786-VSSUD","Attitude of service provider",5692,0.968879989270204,"Yes",1,0,5692,3415.2,-93.1696
"0787-LHDYT","",5667,0.00420528503674218,"No",0,1,0,0,-100
"0788-DXBFY","",4801,0.0118670182239217,"No",0,1,0,0,-100
"0793-TWELN","",2841,0.118564225368947,"No",0,1,0,0,-100
"0794-YVSGE","",5265,0.000837902022461947,"No",0,1,0,0,-100
"0795-GMVQO","",5416,9.36204797237382e-07,"No",0,1,0,0,-100
"0795-LAFGP","",5633,2.05330984772415e-05,"No",0,1,0,0,-100
"0795-XCCTE","",6141,1.18776170036414e-05,"No",0,1,0,0,-100
"0799-DDIHE","",3103,0.0366384502801305,"No",0,1,0,0,-100
"0804-XBFBV","",5916,0.00399828581197667,"No",0,1,0,0,-100
"0804-YGEQV","",5119,0.97056707130763,"Yes",1,0,5119,3071.4,-93.8572
"0807-ZABDG","Competitor offered higher download speeds",4412,0.98882019627167,"Yes",1,0,4412,2647.2,-94.7056
"0810-BDHAW","",2506,0.310918528253987,"No",0,1,0,0,-100
"0810-DHDBD","",5806,5.77640945671271e-05,"No",0,1,0,0,-100
"0811-GSDTP","",3540,1.73592443578704e-06,"No",0,1,0,0,-100
"0812-WUPTB","Long distance charges",3022,0.809557418756387,"Yes",1,0,3022,1813.2,-96.3736
"0813-TAXXS","",6483,0.00130251501239847,"No",0,1,0,0,-100
"0815-MFZGM","",4545,0.155567204931148,"No",0,1,0,0,-100
"0816-TSPHQ","",3976,0.485362959499333,"No",0,1,0,0,-100
"0817-HSUSE","",2954,0.00143163690964478,"No",0,1,0,0,-100
"0818-OCPZO","Competitor offered more data",2571,0.900956403872036,"Yes",1,0,2571,1542.6,-96.9148
"0820-FNRNX","",2814,0.000274392297430384,"No",0,1,0,0,-100
"0822-GAVAP","Competitor made better offer",3146,0.86879350014294,"Yes",1,0,3146,1887.6,-96.2248
"0822-QGCXA","",5907,0.000472746894814062,"No",0,1,0,0,-100
"0823-HSCDJ","Competitor offered more data",5597,0.995730648543524,"Yes",1,0,5597,3358.2,-93.2836
"0824-VWDPO","",3682,0.0701951828472279,"No",0,1,0,0,-100
"0825-CPPQH","",4241,0.000599968826382351,"No",0,1,0,0,-100
"0827-ITJPH","",5703,3.94860706451726e-07,"No",0,1,0,0,-100
"0829-DDVLK","",4359,0.0104908362566846,"No",0,1,0,0,-100
"0829-XXPLX","",2098,0.0347560910226852,"No",0,1,0,0,-100
"0831-JNISG","",5406,7.20508031452204e-09,"No",0,1,0,0,-100
"0835-DUUIQ","",2050,0.00416782808951037,"No",0,1,0,0,-100
"0835-JKADZ","",4361,0.00241826250061766,"No",0,1,0,0,-100
"0836-SEYLU","Poor expertise of online support",4800,0.999415912945496,"Yes",1,0,4800,2880,-94.24
"0839-JTCUD","",4082,9.30149198807755e-08,"No",0,1,0,0,-100
"0839-QNXME","",3986,0.0104036197064609,"No",0,1,0,0,-100
"0840-DCNZE","",5631,0.000533868977608042,"No",0,1,0,0,-100
"0840-DFEZH","",4989,0.000358736576338614,"No",0,1,0,0,-100
"0841-NULXI","Don't know",3958,0.971226275535327,"Yes",1,0,3958,2374.8,-95.2504
"0842-IWYCP","",2626,6.31162025385196e-05,"No",0,1,0,0,-100
"0843-WTBXE","Competitor offered higher download speeds",4753,0.964060823861497,"Yes",1,0,4753,2851.8,-94.2964
"0847-HGRML","",4402,5.40081266831791e-08,"No",0,1,0,0,-100
"0848-SOMKO","",4483,0.000317834991242457,"No",0,1,0,0,-100
"0848-ZGQIJ","",3050,7.41784652542232e-05,"No",0,1,0,0,-100
"0851-DFJKB","",4497,0.00573107215696028,"No",0,1,0,0,-100
"0853-NWIFK","",4868,0.0187788196059293,"No",0,1,0,0,-100
"0853-TWRVK","",5981,4.8248453824307e-05,"No",0,1,0,0,-100
"0854-UYHZD","",2816,4.26642147168435e-05,"No",0,1,0,0,-100
"0856-NAOES","",2191,0.593176723520376,"Yes",1,0,2191,1314.6,-97.3708
"0859-YGKFW","",4458,0.00100209820023032,"No",0,1,0,0,-100
"0862-PRCBS","",4121,5.03428525899678e-05,"No",0,1,0,0,-100
"0864-FVJNJ","",4952,2.44652155708393e-07,"No",0,1,0,0,-100
"0866-QLSIR","Attitude of support person",5189,0.539101884069236,"Yes",1,0,5189,3113.4,-93.7732
"0867-LDTTC","",5900,0.168567182095941,"No",0,1,0,0,-100
"0867-MKZVY","Price too high",5719,0.990608986800802,"Yes",1,0,5719,3431.4,-93.1372
"0868-VJRDR","",4337,4.881987824195e-06,"No",0,1,0,0,-100
"0869-PAPRP","",3935,1.43371147915114e-05,"No",0,1,0,0,-100
"0870-VEMYL","Competitor offered higher download speeds",5435,0.514117148307145,"Yes",1,0,5435,3261,-93.478
"0871-OPBXW","",5191,0.999999011991554,"Yes",1,0,5191,3114.6,-93.7708
"0871-URUWO","Competitor had better devices",2003,0.345386979803313,"No",0,1,0,0,-100
"0872-CASZJ","",4765,5.90379918240266e-06,"No",0,1,0,0,-100
"0872-JCPIB","",3921,0.0160395129580345,"No",0,1,0,0,-100
"0872-NXJYS","Competitor offered more data",3246,0.92057662353372,"Yes",1,0,3246,1947.6,-96.1048
"0875-CABNR","Attitude of support person",3320,0.997937947593098,"Yes",1,0,3320,1992,-96.016
"0876-WDUUZ","Long distance charges",3716,0.997110915537973,"Yes",1,0,3716,2229.6,-95.5408
"0877-SDMBN","Competitor offered more data",6117,0.989631257809795,"Yes",1,0,6117,3670.2,-92.6596
"0880-FVFWF","",4449,0.0516952880042258,"No",0,1,0,0,-100
"0880-TKATG","Competitor had better devices",4417,0.998598445355983,"Yes",1,0,4417,2650.2,-94.6996
"0883-EIBTI","Limited range of services",2484,0.888291420497316,"Yes",1,0,2484,1490.4,-97.0192
"0885-HMGPY","",6469,0.00184389188836475,"No",0,1,0,0,-100
"0886-QGENL","Attitude of service provider",4853,0.779543380230759,"Yes",1,0,4853,2911.8,-94.1764
"0887-HJGAR","Competitor offered higher download speeds",2295,0.999687784820305,"Yes",1,0,2295,1377,-97.246
"0887-WBJVH","",4700,2.76328127059884e-06,"No",0,1,0,0,-100
"0895-DQHEW","Competitor offered more data",4019,0.942436687073739,"Yes",1,0,4019,2411.4,-95.1772
"0895-LMRSF","",3314,0.000820365416782697,"No",0,1,0,0,-100
"0895-LNKRC","",3461,1.458371805193e-05,"No",0,1,0,0,-100
"0895-UADGO","",5489,0.035579824634304,"No",0,1,0,0,-100
"0897-FEGMU","Network reliability",5286,0.997208882837016,"Yes",1,0,5286,3171.6,-93.6568
"0898-XCGTF","",5926,0.00549281674983323,"No",0,1,0,0,-100
"0899-LIIBW","",5891,0.584795331967293,"Yes",1,0,5891,3534.6,-92.9308
"0899-WZRSD","",5680,1.22952213655584e-05,"No",0,1,0,0,-100
"0902-RFHOF","",2907,1.83236809191836e-07,"No",0,1,0,0,-100
"0902-XKXPN","",5463,0.00101128508021955,"No",0,1,0,0,-100
"0906-QVPMS","",5398,9.47761519981213e-07,"No",0,1,0,0,-100
"0907-HQNTS","",4588,0.000306232016305435,"No",0,1,0,0,-100
"0909-SDHNU","",4236,0.00159945620834435,"No",0,1,0,0,-100
"0909-SELIE","",4302,0.0080673821249461,"No",0,1,0,0,-100
"0913-XWSCN","",6411,6.18373771484996e-07,"No",0,1,0,0,-100
"0916-KNFAJ","",5117,0.0136734887783518,"No",0,1,0,0,-100
"0916-QOFDP","",3471,9.02911069530468e-06,"No",0,1,0,0,-100
"0917-EZOLA","Extra data charges",5925,0.485920359480896,"No",0,1,0,0,-100
"0921-OHLVP","",5357,0.0107772095808089,"No",0,1,0,0,-100
"0923-PNFUB","Attitude of support person",4852,0.742057546348403,"Yes",1,0,4852,2911.2,-94.1776
"0924-BJCRC","",4340,0.000892463243257045,"No",0,1,0,0,-100
"0925-VYDLG","Attitude of service provider",5898,0.992047549925512,"Yes",1,0,5898,3538.8,-92.9224
"0927-CNGRH","",5272,1.37671786682711e-07,"No",0,1,0,0,-100
"0927-LCSMG","Competitor offered more data",3331,0.969611538571004,"Yes",1,0,3331,1998.6,-96.0028
"0928-JMXNP","",2914,0.00803745029709506,"No",0,1,0,0,-100
"0928-XUTSN","",3895,0.217705768937857,"No",0,1,0,0,-100
"0929-HYQEW","",2085,1.96025299493503e-05,"No",0,1,0,0,-100
"0929-PECLO","",4438,0.000103408301383598,"No",0,1,0,0,-100
"0930-EHUZA","",4771,2.10193757616294e-05,"No",0,1,0,0,-100
"0931-MHTEM","",4478,0.030627042555408,"No",0,1,0,0,-100
"0932-YIXYU","",5134,0.000196339596197835,"No",0,1,0,0,-100
"0936-NQLJU","",5062,0.0223466652845337,"No",0,1,0,0,-100
